freq	dBm(jieshouf)
3.06600000000000028E10	-1.36383795668536401E2
3.06618181818181856E10	-1.36381673505783807E2
3.06636363636363640E10	-1.36379530999708320E2
3.06654545454545424E10	-1.36377386841531867E2
3.06672727272727297E10	-1.36375263169974126E2
3.06690909090909081E10	-1.36373160380156211E2
3.06709090909090865E10	-1.36371057530346507E2
3.06727272727272693E10	-1.36368929999898358E2
3.06745454545454610E10	-1.36366773059875324E2
3.06763636363636349E10	-1.36364617441960467E2
3.06781818181818089E10	-1.36362498383214237E2
3.06800000000000006E10	-1.36360403275465858E2
3.06818181818181879E10	-1.36358287571752745E2
3.06836363636363663E10	-1.36356139843223323E2
3.06854545454545402E10	-1.36353981543249647E2
3.06872727272727275E10	-1.36351835087314344E2
3.06890909090909059E10	-1.36349712190898309E2
3.06909090909090887E10	-1.36347607026371898E2
3.06927272727272671E10	-1.36345494142895518E2
3.06945454545454588E10	-1.36343352211908697E2
3.06963636363636372E10	-1.36341186965825978E2
3.06981818181818067E10	-1.36339026247925910E2
3.06999999999999984E10	-1.36336894581180301E2
3.07018181818181901E10	-1.36334789315370086E2
3.07036363636363685E10	-1.36332674443914814E2
3.07054545454545380E10	-1.36330526507597471E2
3.07072727272727297E10	-1.36328357840598535E2
3.07090909090909125E10	-1.36326201637306488E2
3.07109090909090909E10	-1.36324069176717133E2
3.07127272727272693E10	-1.36321949957822741E2
3.07145454545454566E10	-1.36319824721615102E2
3.07163636363636305E10	-1.36317682962615883E2
3.07181818181818134E10	-1.36315522911184872E2
3.07200000000000006E10	-1.36313357286876569E2
3.07218181818181879E10	-1.36311205342766373E2
3.07236363636363663E10	-1.36309073948834270E2
3.07254545454545402E10	-1.36306950432327278E2
3.07272727272727320E10	-1.36304813557152360E2
3.07290909090909103E10	-1.36302658418435563E2
3.07309090909090887E10	-1.36300499544598885E2
3.07327272727272716E10	-1.36298340960002173E2
3.07345454545454588E10	-1.36296185805888448E2
3.07363636363636372E10	-1.36294043741676441E2
3.07381818181818112E10	-1.36291910662480453E2
3.07399999999999984E10	-1.36289775099286370E2
3.07418181818181901E10	-1.36287621786690272E2
3.07436363636363641E10	-1.36285447036487706E2
3.07454545454545380E10	-1.36283268524227941E2
3.07472727272727298E10	-1.36281113740320015E2
3.07490909090909081E10	-1.36278983106036122E2
3.07509090909090910E10	-1.36276858825113956E2
3.07527272727272694E10	-1.36274719234811914E2
3.07545454545454611E10	-1.36272545763539155E2
3.07563636363636395E10	-1.36270348071442049E2
3.07581818181818090E10	-1.36268169248846105E2
3.07600000000000007E10	-1.36266031824244571E2
3.07618181818181879E10	-1.36263911899933099E2
3.07636363636363619E10	-1.36261771768377282E2
3.07654545454545403E10	-1.36259601045875911E2
3.07672727272727276E10	-1.36257414558891510E2
3.07690909090909104E10	-1.36255232598201381E2
3.07709090909090888E10	-1.36253066186867633E2
3.07727272727272716E10	-1.36250918895105322E2
3.07745454545454589E10	-1.36248778620729327E2
3.07763636363636328E10	-1.36246624511038084E2
3.07781818181818112E10	-1.36244459164653708E2
3.07800000000000029E10	-1.36242291362812962E2
3.07818181818181902E10	-1.36240114042549609E2
3.07836363636363686E10	-1.36237925600192766E2
3.07854545454545425E10	-1.36235747510981753E2
3.07872727272727298E10	-1.36233598761327723E2
3.07890909090909082E10	-1.36231465288750431E2
3.07909090909090910E10	-1.36229313614482495E2
3.07927272727272694E10	-1.36227132169641862E2
3.07945454545454611E10	-1.36224928623104669E2
3.07963636363636351E10	-1.36222733233728421E2
3.07981818181818090E10	-1.36220563723006860E2
3.08000000000000007E10	-1.36218414534292065E2
3.08018181818181924E10	-1.36216266364940464E2
3.08036363636363664E10	-1.36214099737407368E2
3.08054545454545403E10	-1.36211917047917175E2
3.08072727272727320E10	-1.36209737454148527E2
3.08090909090909104E10	-1.36207556711008038E2
3.08109090909090932E10	-1.36205361089680022E2
3.08127272727272716E10	-1.36203169992050488E2
3.08145454545454589E10	-1.36201008583440131E2
3.08163636363636328E10	-1.36198864682973375E2
3.08181818181818112E10	-1.36196708732241856E2
3.08199999999999985E10	-1.36194522273534457E2
3.08218181818181902E10	-1.36192314364845779E2
3.08236363636363642E10	-1.36190111015066040E2
3.08254545454545426E10	-1.36187924333943999E2
3.08272727272727298E10	-1.36185753462637904E2
3.08290909090909127E10	-1.36183585206321900E2
3.08309090909090910E10	-1.36181407560250656E2
3.08327272727272739E10	-1.36179232429743768E2
3.08345454545454567E10	-1.36177064052496588E2
3.08363636363636351E10	-1.36174872280133785E2
3.08381818181818135E10	-1.36172652212647449E2
3.08399999999999963E10	-1.36170441997816027E2
3.08418181818181925E10	-1.36168263535106560E2
3.08436363636363620E10	-1.36166099719560463E2
3.08454545454545359E10	-1.36163930425083923E2
3.08472727272727321E10	-1.36161749907967744E2
3.08490909090909105E10	-1.36159557577131274E2
3.08509090909090933E10	-1.36157364112539714E2
3.08527272727272717E10	-1.36155167667769961E2
3.08545454545454634E10	-1.36152957220100790E2
3.08563636363636373E10	-1.36150742197146202E2
3.08581818181818113E10	-1.36148551989003752E2
3.08600000000000030E10	-1.36146390439105236E2
3.08618181818181858E10	-1.36144222653235492E2
3.08636363636363642E10	-1.36142023322397598E2
3.08654545454545426E10	-1.36139817913270211E2
3.08672727272727254E10	-1.36137617603181660E2
3.08690909090909082E10	-1.36135414742424810E2
3.08709090909090866E10	-1.36133202640596140E2
3.08727272727272695E10	-1.36130987419376104E2
3.08745454545454612E10	-1.36128788724251315E2
3.08763636363636351E10	-1.36126615249874483E2
3.08781818181818091E10	-1.36124443246077420E2
3.08800000000000008E10	-1.36122246837007355E2
3.08818181818181881E10	-1.36120031794655705E2
3.08836363636363664E10	-1.36117824685785860E2
3.08854545454545448E10	-1.36115624309358663E2
3.08872727272727277E10	-1.36113400595497724E2
3.08890909090909060E10	-1.36111169643584495E2
3.08909090909090889E10	-1.36108969619904863E2
3.08927272727272673E10	-1.36106788790530264E2
3.08945454545454590E10	-1.36104602411110664E2
3.08963636363636329E10	-1.36102401067782952E2
3.08981818181818069E10	-1.36100192680737853E2
3.08999999999999986E10	-1.36097988739581655E2
3.09018181818181947E10	-1.36095778223326214E2
3.09036363636363642E10	-1.36093549553596027E2
3.09054545454545382E10	-1.36091311983446883E2
3.09072727272727343E10	-1.36089095075479394E2
3.09090909090909127E10	-1.36086905957414084E2
3.09109090909090956E10	-1.36084708058578374E2
3.09127272727272739E10	-1.36082490587692417E2
3.09145454545454568E10	-1.36080291037225121E2
3.09163636363636352E10	-1.36078101288727393E2
3.09181818181818135E10	-1.36075882657459224E2
3.09199999999999964E10	-1.36073648019805526E2
3.09218181818181881E10	-1.36071413056192503E2
3.09236363636363665E10	-1.36069186783989515E2
3.09254545454545404E10	-1.36066969709783958E2
3.09272727272727277E10	-1.36064744092676371E2
3.09290909090909105E10	-1.36062520121240693E2
3.09309090909090889E10	-1.36060324996150017E2
3.09327272727272717E10	-1.36058133042676888E2
3.09345454545454590E10	-1.36055916456158910E2
3.09363636363636374E10	-1.36053686773842175E2
3.09381818181818113E10	-1.36051466083978623E2
3.09399999999999986E10	-1.36049249802212313E2
3.09418181818181903E10	-1.36047005483830219E2
3.09436363636363643E10	-1.36044750687419369E2
3.09454545454545382E10	-1.36042524534477538E2
3.09472727272727299E10	-1.36040307747858735E2
3.09490909090909083E10	-1.36038080895940072E2
3.09509090909090911E10	-1.36035860559839050E2
3.09527272727272695E10	-1.36033646755039284E2
3.09545454545454612E10	-1.36031438975184260E2
3.09563636363636352E10	-1.36029227627586180E2
3.09581818181818091E10	-1.36026984504655779E2
3.09600000000000009E10	-1.36024740552397727E2
3.09618181818181881E10	-1.36022520446554696E2
3.09636363636363621E10	-1.36020275431032789E2
3.09654545454545405E10	-1.36018008947453550E2
3.09672727272727277E10	-1.36015775059546273E2
3.09690909090909106E10	-1.36013553721474811E2
3.09709090909090889E10	-1.36011316577057118E2
3.09727272727272673E10	-1.36009080671008364E2
3.09745454545454590E10	-1.36006858215910631E2
3.09763636363636374E10	-1.36004644779778983E2
3.09781818181818114E10	-1.36002421645560401E2
3.09799999999999986E10	-1.36000175827990888E2
3.09818181818181859E10	-1.35997934906357099E2
3.09836363636363687E10	-1.35995706598102162E2
3.09854545454545427E10	-1.35993449737669314E2
3.09872727272727300E10	-1.35991180607249018E2
3.09890909090909084E10	-1.35988938942323867E2
3.09909090909090867E10	-1.35986702404630977E2
3.09927272727272696E10	-1.35984447960952415E2
3.09945454545454613E10	-1.35982194950058544E2
3.09963636363636308E10	-1.35979964971564904E2
3.09981818181818092E10	-1.35977741094880811E2
3.10000000000000009E10	-1.35975500788805670E2
3.10018181818181926E10	-1.35973254267773269E2
3.10036363636363665E10	-1.35971026580521603E2
3.10054545454545405E10	-1.35968795127505482E2
3.10072727272727322E10	-1.35966530882621539E2
3.10090909090909106E10	-1.35964268265881483E2
3.10109090909090934E10	-1.35962026714608331E2
3.10127272727272718E10	-1.35959768235433631E2
3.10145454545454591E10	-1.35957489526400410E2
3.10163636363636330E10	-1.35955231246453967E2
3.10181818181818114E10	-1.35952992283978835E2
3.10199999999999987E10	-1.35950733747195729E2
3.10218181818181904E10	-1.35948468649343512E2
3.10236363636363643E10	-1.35946224653944592E2
3.10254545454545383E10	-1.35943988015878037E2
3.10272727272727300E10	-1.35941738710564786E2
3.10290909090909128E10	-1.35939479611396163E2
3.10309090909090912E10	-1.35937238298146212E2
3.10327272727272696E10	-1.35935002034723063E2
3.10345454545454569E10	-1.35932734073618122E2
3.10363636363636397E10	-1.35930462863263868E2
3.10381818181818137E10	-1.35928218236355236E2
3.10400000000000009E10	-1.35925956525777614E2
3.10418181818181882E10	-1.35923665414933370E2
3.10436363636363621E10	-1.35921401472532866E2
3.10454545454545405E10	-1.35919148637119802E2
3.10472727272727322E10	-1.35916866492276922E2
3.10490909090909106E10	-1.35914586510503987E2
3.10509090909090890E10	-1.35912328119480952E2
3.10527272727272718E10	-1.35910064959795096E2
3.10545454545454636E10	-1.35907794185123931E2
3.10563636363636331E10	-1.35905525156802209E2
3.10581818181818115E10	-1.35903271428301142E2
3.10600000000000032E10	-1.35901018029878928E2
3.10618181818181904E10	-1.35898739445409444E2
3.10636363636363644E10	-1.35896473401803286E2
3.10654545454545428E10	-1.35894230681400408E2
3.10672727272727300E10	-1.35891953996686721E2
3.10690909090909084E10	-1.35889670114782790E2
3.10709090909090913E10	-1.35887419335124404E2
3.10727272727272696E10	-1.35885153430632899E2
3.10745454545454614E10	-1.35882856580447031E2
3.10763636363636353E10	-1.35880585782776064E2
3.10781818181818092E10	-1.35878322659329842E2
3.10800000000000010E10	-1.35876029167757695E2
3.10818181818181838E10	-1.35873743038086414E2
3.10836363636363666E10	-1.35871475718193468E2
3.10854545454545406E10	-1.35869194921809111E2
3.10872727272727278E10	-1.35866902293131542E2
3.10890909090909062E10	-1.35864624375691578E2
3.10909090909090846E10	-1.35862359099249241E2
3.10927272727272674E10	-1.35860068000161260E2
3.10945454545454592E10	-1.35857771746672795E2
3.10963636363636331E10	-1.35855508325944974E2
3.10981818181818070E10	-1.35853227032923374E2
3.11000000000000032E10	-1.35850928410357352E2
3.11018181818181905E10	-1.35848657647216453E2
3.11036363636363644E10	-1.35846380237302067E2
3.11054545454545428E10	-1.35844084504404727E2
3.11072727272727345E10	-1.35841801397308015E2
3.11090909090909129E10	-1.35839524625237718E2
3.11109090909090913E10	-1.35837235835336800E2
3.11127272727272741E10	-1.35834937718325133E2
3.11145454545454569E10	-1.35832653507283307E2
3.11163636363636353E10	-1.35830374572618995E2
3.11181818181818137E10	-1.35828069192904710E2
3.11199999999999966E10	-1.35825776310551505E2
3.11218181818181927E10	-1.35823500758454396E2
3.11236363636363667E10	-1.35821198262041953E2
3.11254545454545362E10	-1.35818898455093762E2
3.11272727272727323E10	-1.35816614452360040E2
3.11290909090909107E10	-1.35814316769686161E2
3.11309090909090935E10	-1.35812013665935427E2
3.11327272727272719E10	-1.35809717499154670E2
3.11345454545454547E10	-1.35807425137836280E2
3.11363636363636376E10	-1.35805123644988379E2
3.11381818181818115E10	-1.35802819573453681E2
3.11399999999999988E10	-1.35800535025433033E2
3.11418181818181861E10	-1.35798229180694530E2
3.11436363636363645E10	-1.35795912368468663E2
3.11454545454545384E10	-1.35793632509402862E2
3.11472727272727301E10	-1.35791326797667633E2
3.11490909090909085E10	-1.35789004850039130E2
3.11509090909090869E10	-1.35786723229023587E2
3.11527272727272697E10	-1.35784415839539219E2
3.11545454545454614E10	-1.35782094603046022E2
3.11563636363636354E10	-1.35779806249881885E2
3.11581818181818093E10	-1.35777498822913634E2
3.11600000000000055E10	-1.35775180875271428E2
3.11618181818181883E10	-1.35772886423814509E2
3.11636363636363622E10	-1.35770578306259848E2
3.11654545454545451E10	-1.35768263828833646E2
3.11672727272727279E10	-1.35765952865573025E2
3.11690909090909063E10	-1.35763643534089717E2
3.11709090909090891E10	-1.35761339906714662E2
3.11727272727272675E10	-1.35759015657372650E2
3.11745454545454592E10	-1.35756704420511376E2
3.11763636363636376E10	-1.35754411447521983E2
3.11781818181818071E10	-1.35752077665775017E2
3.11799999999999988E10	-1.35749757640761048E2
3.11818181818181861E10	-1.35747469484477579E2
3.11836363636363689E10	-1.35745128101315915E2
3.11854545454545384E10	-1.35742802324980039E2
3.11872727272727257E10	-1.35740516225196983E2
3.11890909090909085E10	-1.35738171647154160E2
3.11909090909090869E10	-1.35735840442475819E2
3.11927272727272697E10	-1.35733555419433993E2
3.11945454545454570E10	-1.35731212464182294E2
3.11963636363636354E10	-1.35728878019871169E2
3.11981818181818094E10	-1.35726586215582667E2
3.12000000000000011E10	-1.35724246085349343E2
3.12018181818181883E10	-1.35721914103068708E2
3.12036363636363667E10	-1.35719615950352246E2
3.12054545454545407E10	-1.35717273837381880E2
3.12072727272727324E10	-1.35714945061291470E2
3.12090909090909108E10	-1.35712641661751721E2
3.12109090909090892E10	-1.35710294943146126E2
3.12127272727272720E10	-1.35707962497350776E2
3.12145454545454593E10	-1.35705657582831463E2
3.12163636363636332E10	-1.35703310436860503E2
3.12181818181818116E10	-1.35700972075686233E2
3.12199999999999989E10	-1.35698662890066002E2
3.12218181818181906E10	-1.35696320793642777E2
3.12236363636363645E10	-1.35693975622760910E2
3.12254545454545385E10	-1.35691655208623674E2
3.12272727272727302E10	-1.35689316691168971E2
3.12290909090909086E10	-1.35686975333323256E2
3.12309090909090914E10	-1.35684647865836094E2
3.12327272727272698E10	-1.35682308432734877E2
3.12345454545454571E10	-1.35679970608266798E2
3.12363636363636399E10	-1.35677639372635039E2
3.12381818181818094E10	-1.35675294017609671E2
3.12399999999999967E10	-1.35672956076807583E2
3.12418181818181884E10	-1.35670626369145508E2
3.12436363636363623E10	-1.35668278859096358E2
3.12454545454545407E10	-1.35665933731758659E2
3.12472727272727280E10	-1.35663602471524403E2
3.12490909090909108E10	-1.35661256110945105E2
3.12509090909090892E10	-1.35658903185774360E2
3.12527272727272720E10	-1.35656564739690322E2
3.12545454545454593E10	-1.35654217381098285E2
3.12563636363636377E10	-1.35651866558806278E2
3.12581818181818116E10	-1.35649525463469200E2
3.12600000000000033E10	-1.35647172361677271E2
3.12618181818181906E10	-1.35644825971136429E2
3.12636363636363601E10	-1.35642489897662832E2
3.12654545454545429E10	-1.35640127890817541E2
3.12672727272727302E10	-1.35637772602886253E2
3.12690909090909086E10	-1.35635443912443110E2
3.12709090909090914E10	-1.35633082180768128E2
3.12727272727272698E10	-1.35630716188307132E2
3.12745454545454615E10	-1.35628384583019712E2
3.12763636363636355E10	-1.35626020240236289E2
3.12781818181818094E10	-1.35623650820372510E2
3.12800000000000011E10	-1.35621315883080773E2
3.12818181818181884E10	-1.35618946800448215E2
3.12836363636363668E10	-1.35616580728584957E2
3.12854545454545407E10	-1.35614249956533506E2
3.12872727272727280E10	-1.35611872837962300E2
3.12890909090909108E10	-1.35609505388267193E2
3.12909090909090892E10	-1.35607182203346244E2
3.12927272727272676E10	-1.35604800667312331E2
3.12945454545454593E10	-1.35602422176457460E2
3.12963636363636333E10	-1.35600096175940243E2
3.12981818181818117E10	-1.35597714488928944E2
3.12999999999999989E10	-1.35595331553482579E2
3.13018181818181906E10	-1.35592994360394448E2
3.13036363636363646E10	-1.35590613459825660E2
3.13054545454545430E10	-1.35588234523539541E2
3.13072727272727303E10	-1.35585894188760880E2
3.13090909090909131E10	-1.35583512725715960E2
3.13109090909090915E10	-1.35581137707281174E2
3.13127272727272743E10	-1.35578793878835091E2
3.13145454545454616E10	-1.35576414210136087E2
3.13163636363636311E10	-1.35574033504399316E2
3.13181818181818139E10	-1.35571671944592476E2
3.13200000000000012E10	-1.35569298211620404E2
3.13218181818181929E10	-1.35566922963599312E2
3.13236363636363624E10	-1.35564541034928387E2
3.13254545454545408E10	-1.35562166892364599E2
3.13272727272727325E10	-1.35559803417549496E2
3.13290909090909109E10	-1.35557418696790277E2
3.13309090909090937E10	-1.35555046037573046E2
3.13327272727272721E10	-1.35552682237875821E2
