freq	dBm(fashef)
2.61000000000000032E10	-8.99978364305910183E1
2.61018181818181816E10	-8.70749510723414488E1
2.61036363636363733E10	-8.92781207449934300E1
2.61054545454545428E10	-8.66786123074559001E1
2.61072727272727345E10	-9.23939206092309817E1
2.61090909090909129E10	-9.88511553027130851E1
2.61109090909090913E10	-8.72489084762403166E1
2.61127272727272741E10	-8.95048229558237729E1
2.61145454545454569E10	-8.66384413631830164E1
2.61163636363636353E10	-8.86439992442588931E1
2.61181818181818182E10	-9.18991295084869009E1
2.61199999999999966E10	-8.86259633977391026E1
2.61218181818181794E10	-9.18050701805036162E1
2.61236363636363711E10	-9.05599757701354768E1
2.61254545454545362E10	-8.84044336785989238E1
2.61272727272727323E10	-9.82024203418985664E1
2.61290909090909107E10	-1.01435783813340952E2
2.61309090909090935E10	-8.76222540257042404E1
2.61327272727272719E10	-8.54604870792466187E1
2.61345454545454547E10	-9.14415128773910624E1
2.61363636363636331E10	-8.97485406162172161E1
2.61381818181818160E10	-9.34101567187011028E1
2.61399999999999988E10	-9.79914271310851070E1
2.61418181818181772E10	-9.65128318290052789E1
2.61436363636363689E10	-9.24274832916834121E1
2.61454545454545384E10	-9.38580606915033933E1
2.61472727272727301E10	-1.13039694517344169E2
2.61490909090909085E10	-1.03047045336673326E2
2.61509090909090869E10	-9.69066027566401722E1
2.61527272727272697E10	-9.35563800779840449E1
2.61545454545454614E10	-9.37369882653924869E1
2.61563636363636309E10	-9.41259773490124552E1
2.61581818181818226E10	-9.40981368841934973E1
2.61600000000000055E10	-9.89930494342351253E1
2.61618181818181839E10	-9.06924460238433205E1
2.61636363636363667E10	-8.65000214762614306E1
2.61654545454545451E10	-9.59023202681484399E1
2.61672727272727279E10	-8.79446611299715286E1
2.61690909090909063E10	-1.01742793723098890E2
2.61709090909090891E10	-8.50110505711590747E1
2.61727272727272675E10	-9.31745581611287932E1
2.61745454545454592E10	-8.97643390074540548E1
2.61763636363636287E10	-9.19145988858345397E1
2.61781818181818204E10	-1.04340889263493031E2
2.61799999999999988E10	-8.63451687401017409E1
2.61818181818181817E10	-9.48433777921142607E1
2.61836363636363689E10	-9.16394237211031815E1
2.61854545454545384E10	-9.09466823217979226E1
2.61872727272727257E10	-8.74709721916940097E1
2.61890909090909085E10	-1.04835850140347064E2
2.61909090909090869E10	-8.96232985455597309E1
2.61927272727272697E10	-8.86021511125744254E1
2.61945454545454570E10	-8.90327419381924479E1
2.61963636363636265E10	-9.31332375443900595E1
2.61981818181818182E10	-9.01148166778585491E1
2.62000000000000011E10	-8.66788340419904557E1
2.62018181818181795E10	-9.14117997769393398E1
2.62036363636363712E10	-1.04099376759856899E2
2.62054545454545407E10	-8.46047401725924253E1
2.62072727272727324E10	-9.09462663998315435E1
2.62090909090909108E10	-9.00345489043948888E1
2.62109090909090892E10	-8.87738893717689237E1
2.62127272727272720E10	-9.51684830217801014E1
2.62145454545454593E10	-8.75533426441065821E1
2.62163636363636332E10	-9.67728396681769176E1
2.62181818181818249E10	-9.92141831572386401E1
2.62199999999999989E10	-8.71529775107650018E1
2.62218181818181728E10	-9.21626447327758491E1
2.62236363636363645E10	-9.16355847134302515E1
2.62254545454545385E10	-8.32827193767594665E1
2.62272727272727302E10	-9.21327035284189932E1
2.62290909090909086E10	-9.30260034420146376E1
2.62309090909090958E10	-9.99774880580567427E1
2.62327272727272698E10	-8.86686791266185459E1
2.62345454545454571E10	-9.20874009571557117E1
2.62363636363636399E10	-8.76429744425686685E1
2.62381818181818227E10	-9.55280990435059252E1
2.62399999999999967E10	-9.11938903146695701E1
2.62418181818181795E10	-9.69913635061358015E1
2.62436363636363623E10	-1.01374178511506940E2
2.62454545454545407E10	-8.85463679113257562E1
2.62472727272727280E10	-9.88476547436712849E1
2.62490909090909019E10	-8.72845719925706831E1
2.62509090909090981E10	-8.67233331917653594E1
2.62527272727272720E10	-9.37050330515065433E1
2.62545454545454593E10	-9.58672630133735204E1
2.62563636363636377E10	-9.10837077090024216E1
2.62581818181818205E10	-8.76952854732915021E1
2.62600000000000033E10	-8.72713076697680634E1
2.62618181818181773E10	-8.78946422083760481E1
2.62636363636363601E10	-8.42507572827389239E1
2.62654545454545429E10	-1.05801087127283933E2
2.62672727272727302E10	-8.71579363072545377E1
2.62690909090909042E10	-9.05871185331942463E1
2.62709090909090914E10	-8.68675909951939573E1
2.62727272727272698E10	-9.37652639411725808E1
2.62745454545454615E10	-9.14826740706842401E1
2.62763636363636355E10	-9.63946229114438147E1
2.62781818181818272E10	-9.30420291240131370E1
2.62800000000000011E10	-9.87858004728015970E1
2.62818181818181751E10	-9.23028436714588452E1
2.62836363636363668E10	-9.90586064332713789E1
2.62854545454545407E10	-8.92891779781263040E1
2.62872727272727280E10	-1.01404580813886569E2
2.62890909090909108E10	-8.77329891372099979E1
2.62909090909090937E10	-9.00161689729139702E1
2.62927272727272676E10	-9.57404668972450068E1
2.62945454545454593E10	-1.03323955855745786E2
2.62963636363636333E10	-9.56971609771779619E1
2.62981818181818250E10	-9.14908696015540279E1
2.62999999999999989E10	-8.59679733829976556E1
2.63018181818181729E10	-9.16822207134344680E1
2.63036363636363646E10	-9.37874381233284282E1
2.63054545454545430E10	-9.45088736544038710E1
2.63072727272727303E10	-9.51087048611411490E1
2.63090909090909042E10	-8.95903355105887833E1
2.63109090909090915E10	-9.24640574343519717E1
2.63127272727272743E10	-9.14621708840915737E1
2.63145454545454616E10	-9.53897216179929686E1
2.63163636363636311E10	-8.97567137650583646E1
2.63181818181818228E10	-8.75715550778720697E1
2.63200000000000012E10	-9.25914414317000123E1
2.63218181818181751E10	-9.09613394817993637E1
2.63236363636363624E10	-8.66371865612038938E1
2.63254545454545408E10	-9.09011972017776060E1
2.63272727272727325E10	-8.90329889468097591E1
2.63290909090909064E10	-8.79201092484540681E1
2.63309090909090937E10	-8.57484316094915400E1
2.63327272727272721E10	-9.00184901140373306E1
2.63345454545454549E10	-1.02038918978353044E2
2.63363636363636378E10	-9.33048372092387268E1
2.63381818181818250E10	-9.26328846818112162E1
2.63399999999999945E10	-9.57352664838048995E1
2.63418181818181774E10	-8.77873651848344139E1
2.63436363636363646E10	-8.97597392171685904E1
2.63454545454545386E10	-9.32667264954948649E1
2.63472727272727303E10	-9.12854456469749742E1
2.63490909090909042E10	-9.18130923392111598E1
2.63509090909090959E10	-1.04391687207941186E2
2.63527272727272699E10	-9.29322046775812360E1
2.63545454545454616E10	-8.92514210663469143E1
2.63563636363636355E10	-8.66811523083386071E1
2.63581818181818228E10	-9.24776668678407354E1
2.63600000000000012E10	-9.56277507826491124E1
2.63618181818181752E10	-8.90953307634928926E1
2.63636363636363624E10	-8.50932100894406673E1
2.63654545454545453E10	-1.07778281760935668E2
2.63672727272727281E10	-8.92924179408951346E1
2.63690909090909020E10	-8.34556045574463212E1
2.63709090909090937E10	-8.92228562970530703E1
2.63727272727272677E10	-8.92261858619678350E1
2.63745454545454638E10	-9.16931450654135638E1
2.63763636363636333E10	-8.73032605505101422E1
2.63781818181818251E10	-1.01730827262932300E2
2.63800000000000034E10	-8.83680216803166019E1
2.63818181818181774E10	-9.97952848046443997E1
2.63836363636363647E10	-9.70949998160301142E1
2.63854545454545431E10	-9.21194077885982843E1
2.63872727272727259E10	-9.86190361999082299E1
2.63890909090909087E10	-8.70168263011366072E1
2.63909090909090960E10	-8.86989512395455826E1
2.63927272727272655E10	-9.18711063092175095E1
2.63945454545454572E10	-9.28485319674416942E1
2.63963636363636356E10	-8.47924522086548293E1
2.63981818181818273E10	-9.07822016640601603E1
2.63999999999999968E10	-8.81470752248330136E1
2.64018181818181752E10	-9.34207956621158786E1
2.64036363636363669E10	-9.16844500976761978E1
2.64054545454545408E10	-9.01718229266358406E1
2.64072727272727326E10	-8.44629606224514440E1
2.64090909090909065E10	-9.89440656824405984E1
2.64109090909090938E10	-1.01914475010657712E2
2.64127272727272722E10	-8.96011556367526474E1
2.64145454545454594E10	-8.47068257369790523E1
2.64163636363636334E10	-8.81034612533373540E1
2.64181818181818251E10	-8.62793140492218136E1
2.64199999999999990E10	-8.72105991384799140E1
2.64218181818181730E10	-9.36379834686119317E1
2.64236363636363647E10	-8.53670722296262774E1
2.64254545454545386E10	-9.70739409775153206E1
2.64272727272727304E10	-8.97680127832973795E1
2.64290909090909043E10	-8.58848189349457769E1
2.64309090909090960E10	-9.12333844626611601E1
2.64327272727272700E10	-9.10122973078654063E1
2.64345454545454572E10	-9.06358347507235784E1
2.64363636363636356E10	-8.81040748737684787E1
2.64381818181818229E10	-8.73130982752846840E1
2.64399999999999968E10	-8.82706818830901696E1
2.64418181818181797E10	-8.71058980065552824E1
2.64436363636363669E10	-9.70426610139616130E1
2.64454545454545364E10	-9.10534699721758578E1
2.64472727272727282E10	-9.13573044676994783E1
2.64490909090909065E10	-9.63919250703741604E1
2.64509090909090983E10	-9.53174331028359134E1
2.64527272727272678E10	-9.07463233207601760E1
2.64545454545454595E10	-9.22617384710221522E1
2.64563636363636379E10	-9.20729032834880279E1
2.64581818181818207E10	-9.93686358809356030E1
2.64599999999999991E10	-8.46779744496665820E1
2.64618181818181775E10	-9.26136439048757687E1
2.64636363636363603E10	-8.96287847896850565E1
2.64654545454545431E10	-9.22190404747122017E1
2.64672727272727304E10	-8.84140871484576962E1
2.64690909090908999E10	-9.41257767349632246E1
2.64709090909090961E10	-8.19017719297463032E1
2.64727272727272700E10	-8.95130666141393405E1
2.64745454545454617E10	-9.58384112628696450E1
2.64763636363636357E10	-9.42461245388903457E1
2.64781818181818274E10	-1.03092613399440047E2
2.64800000000000013E10	-9.28338652263019881E1
2.64818181818181753E10	-8.75080251700195788E1
2.64836363636363670E10	-9.11230177319263568E1
2.64854545454545409E10	-8.52751115268318394E1
2.64872727272727282E10	-8.77602668979117873E1
2.64890909090909066E10	-8.77635762199953540E1
2.64909090909090938E10	-8.91817948233310176E1
2.64927272727272678E10	-1.04191552587431402E2
2.64945454545454595E10	-1.07787612641129060E2
2.64963636363636335E10	-8.41041546508228421E1
2.64981818181818252E10	-8.74333777413021451E1
2.64999999999999991E10	-9.64947909538380166E1
2.65018181818181731E10	-9.00327291181522327E1
2.65036363636363692E10	-1.01995334496845858E2
2.65054545454545387E10	-9.02818042684890720E1
2.65072727272727304E10	-9.63437307306960555E1
2.65090909090909088E10	-9.00671179711749836E1
2.65109090909090916E10	-8.64152552045711531E1
2.65127272727272700E10	-9.13986635562403649E1
2.65145454545454573E10	-8.90349539905266063E1
2.65163636363636313E10	-9.06750503691649357E1
2.65181818181818230E10	-9.34710186406644006E1
2.65200000000000014E10	-8.65499141435824448E1
2.65218181818181709E10	-8.48288412978777728E1
2.65236363636363626E10	-8.99996744119519754E1
2.65254545454545410E10	-8.69886565138129164E1
2.65272727272727327E10	-9.15487814766017749E1
2.65290909090909022E10	-9.83943909818658113E1
2.65309090909090983E10	-8.70907343626921815E1
2.65327272727272723E10	-9.04876007220754275E1
2.65345454545454595E10	-9.30174849525970870E1
2.65363636363636379E10	-8.43833807429584581E1
2.65381818181818208E10	-8.64750911097575958E1
2.65399999999999991E10	-9.20961520889047058E1
2.65418181818181775E10	-8.80685179327051237E1
2.65436363636363648E10	-9.57007573102399434E1
2.65454545454545388E10	-8.61464494385346491E1
2.65472727272727305E10	-9.19267771653007593E1
2.65490909090909044E10	-8.99820430351434908E1
2.65509090909090961E10	-8.93906959616143837E1
2.65527272727272701E10	-8.84192058874846154E1
2.65545454545454618E10	-8.95424581408439124E1
2.65563636363636357E10	-9.46331964667772318E1
2.65581818181818141E10	-8.57810113550454822E1
2.65600000000000014E10	-9.16764502385758817E1
2.65618181818181753E10	-9.61256358083592666E1
2.65636363636363626E10	-9.22245100269060281E1
2.65654545454545410E10	-9.76467824974555576E1
2.65672727272727283E10	-8.87258298985738492E1
2.65690909090909022E10	-8.94879456477787549E1
2.65709090909090939E10	-9.35368686817585093E1
2.65727272727272723E10	-9.32015892039829552E1
2.65745454545454596E10	-8.91934152236813915E1
2.65763636363636335E10	-8.58357059823871360E1
2.65781818181818164E10	-8.69835701230993941E1
2.65800000000000036E10	-1.02584350166331140E2
2.65818181818181731E10	-9.96739714832988888E1
2.65836363636363648E10	-9.51687080451485556E1
2.65854545454545432E10	-8.99744041680679274E1
2.65872727272727261E10	-1.08855297273193163E2
2.65890909090909044E10	-8.86351109683800864E1
2.65909090909090917E10	-8.96580633768359547E1
2.65927272727272657E10	-8.71768918590309916E1
2.65945454545454618E10	-1.03502472537485390E2
2.65963636363636358E10	-9.19270976784963167E1
2.65981818181818142E10	-8.62115205044722188E1
2.66000000000000014E10	-8.76963297553102450E1
2.66018181818181754E10	-8.85180182192000586E1
2.66036363636363671E10	-1.14194877724988997E2
2.66054545454545410E10	-9.01927309335756355E1
2.66072727272727327E10	-8.83412455827758336E1
2.66090909090909067E10	-9.12208598985052355E1
2.66109090909090940E10	-9.03377802375250738E1
2.66127272727272723E10	-8.72365064198487339E1
2.66145454545454552E10	-8.38745790142804459E1
2.66163636363636336E10	-9.07539659492873163E1
2.66181818181818119E10	-8.78963345368906346E1
2.66199999999999992E10	-8.70085933773711950E1
2.66218181818181732E10	-9.75419091983776632E1
2.66236363636363649E10	-9.41963149239934872E1
2.66254545454545388E10	-8.90212524673186500E1
2.66272727272727305E10	-9.18302216981966168E1
2.66290909090909045E10	-9.06404522572827176E1
2.66309090909090962E10	-8.79625266727745192E1
2.66327272727272746E10	-9.52988459153972478E1
2.66345454545454574E10	-9.05381660514256303E1
2.66363636363636358E10	-8.84061030319453423E1
2.66381818181818186E10	-8.93952610454269347E1
2.66399999999999970E10	-9.82019690136899293E1
2.66418181818181754E10	-9.16812286633769169E1
2.66436363636363627E10	-8.91354520653828786E1
2.66454545454545366E10	-8.39334862461354980E1
2.66472727272727283E10	-9.23310859647369853E1
2.66490909090909067E10	-9.63881573500416167E1
2.66509090909090940E10	-9.54870450287227968E1
2.66527272727272679E10	-9.13534839818686351E1
2.66545454545454641E10	-8.64744013454591887E1
2.66563636363636380E10	-8.75588726041229570E1
2.66581818181818164E10	-9.43426556882859657E1
2.66600000000000037E10	-8.63310982959317208E1
2.66618181818181776E10	-9.39664565119283424E1
2.66636363636363649E10	-9.37529262421930021E1
2.66654545454545433E10	-9.24631667290327286E1
2.66672727272727261E10	-9.34135038138978935E1
2.66690909090909045E10	-8.86395819285426434E1
2.66709090909090962E10	-9.41183392622316539E1
2.66727272727272702E10	-9.83046506053180025E1
2.66745454545454574E10	-8.98539070756334723E1
2.66763636363636358E10	-9.36198753367319192E1
2.66781818181818142E10	-8.97288732096426678E1
2.66800000000000015E10	-9.64638267698664365E1
2.66818181818181754E10	-9.02004769118930838E1
2.66836363636363672E10	-9.06487143500957693E1
2.66854545454545411E10	-8.79110415234620746E1
2.66872727272727284E10	-1.05029122725321922E2
2.66890909090909068E10	-8.78667576362353486E1
2.66909090909090940E10	-9.28035668658208301E1
2.66927272727272680E10	-9.75865848715591078E1
2.66945454545454597E10	-8.31011457667232101E1
2.66963636363636336E10	-8.24048792858585699E1
2.66981818181818165E10	-8.98151194751642912E1
2.66999999999999993E10	-8.48015018245228269E1
2.67018181818181777E10	-8.75196092472783960E1
2.67036363636363649E10	-9.79184816365249233E1
2.67054545454545389E10	-9.20524508892595783E1
2.67072727272727306E10	-8.79649133131330707E1
2.67090909090909090E10	-1.02397034152637967E2
2.67109090909090918E10	-9.90193718418664304E1
2.67127272727272702E10	-8.90939744446919235E1
2.67145454545454575E10	-9.43372767001311274E1
2.67163636363636314E10	-9.69572955106406908E1
2.67181818181818098E10	-8.84719674650543375E1
2.67199999999999971E10	-9.33074343761861158E1
2.67218181818181710E10	-8.74235742837765706E1
2.67236363636363672E10	-9.66355062991858738E1
2.67254545454545411E10	-9.67227966094257319E1
2.67272727272727284E10	-8.65061313720273262E1
2.67290909090909068E10	-8.62689603509703318E1
2.67309090909090985E10	-8.70044801278394608E1
2.67327272727272724E10	-9.30652432531461038E1
2.67345454545454597E10	-8.98009172863644700E1
2.67363636363636381E10	-9.61966749987200842E1
2.67381818181818165E10	-8.97600823424229155E1
2.67399999999999993E10	-8.83934240677112193E1
2.67418181818181777E10	-9.33719964727216478E1
2.67436363636363605E10	-8.82033691880587334E1
2.67454545454545389E10	-8.35725114320748297E1
2.67472727272727306E10	-1.17609977081790751E2
2.67490909090909046E10	-8.90101097234229677E1
2.67509090909090963E10	-8.87994599992024547E1
2.67527272727272702E10	-8.89785224433913235E1
2.67545454545454620E10	-1.02079175904416042E2
2.67563636363636359E10	-9.23969580996829620E1
2.67581818181818187E10	-9.04471637326168576E1
2.67600000000000016E10	-8.91492943762469991E1
2.67618181818181800E10	-8.81221590554295986E1
2.67636363636363628E10	-9.58518836979447109E1
2.67654545454545412E10	-8.94185620997054897E1
2.67672727272727284E10	-1.02353786807143665E2
2.67690909090909024E10	-8.65138952337440159E1
2.67709090909090941E10	-9.12679543996875964E1
2.67727272727272680E10	-9.47013860114025263E1
2.67745454545454598E10	-9.57892823569178731E1
2.67763636363636337E10	-8.98353905104607087E1
