freq	dB(S(2,1))
3.33330000000000037E10	-1.51607341757683489E2
3.33340000000000014E10	-1.51589637792095289E2
3.33349999999999991E10	-1.51571929213552226E2
3.33359999999999967E10	-1.51554216019438526E2
3.33370000000000033E10	-1.51536498207135906E2
3.33380000000000010E10	-1.51518775774024106E2
3.33389999999999986E10	-1.51501048717480469E2
3.33399999999999963E10	-1.51483317034880116E2
3.33409999999999940E10	-1.51465580723595972E2
3.33420000000000005E10	-1.51447839780998850E2
3.33430000000000026E10	-1.51430094204457122E2
3.33440000000000003E10	-1.51412343991336984E2
3.33449999999999980E10	-1.51394589139002522E2
3.33459999999999956E10	-1.51376829644815358E2
3.33469999999999933E10	-1.51359065506135093E2
3.33479999999999999E10	-1.51341296720318952E2
3.33490000000000020E10	-1.51323523284721828E2
3.33499999999999996E10	-1.51305745196696617E2
3.33509999999999973E10	-1.51287962453593794E2
3.33519999999999950E10	-1.51270175052761391E2
3.33530000000000015E10	-1.51252382991545575E2
3.33539999999999992E10	-1.51234586267290139E2
3.33550000000000058E10	-1.51216784877336186E2
3.33560000000000034E10	-1.51198978819023133E2
3.33570000000000011E10	-1.51181168089687956E2
3.33580000000000032E10	-1.51163352686665076E2
3.33590000000000009E10	-1.51145532607286870E2
3.33599999999999985E10	-1.51127707848883541E2
3.33610000000000051E10	-1.51109878408782761E2
3.33620000000000028E10	-1.51092044284310045E2
3.33630000000000004E10	-1.51074205472788781E2
3.33639999999999981E10	-1.51056361971539621E2
3.33649999999999958E10	-1.51038513777881289E2
3.33659999999999979E10	-1.51020660889130287E2
3.33669999999999956E10	-1.51002803302600475E2
3.33680000000000021E10	-1.50984941015603669E2
3.33689999999999998E10	-1.50967074025449355E2
3.33699999999999974E10	-1.50949202329444510E2
3.33709999999999951E10	-1.50931325924894066E2
3.33720000000000017E10	-1.50913444809100628E2
3.33730000000000038E10	-1.50895558979364242E2
3.33740000000000014E10	-1.50877668432982825E2
3.33749999999999991E10	-1.50859773167252054E2
3.33759999999999968E10	-1.50841873179465003E2
3.33769999999999945E10	-1.50823968466912617E2
3.33780000000000010E10	-1.50806059026883732E2
3.33790000000000031E10	-1.50788144856664230E2
3.33800000000000008E10	-1.50770225953538350E2
3.33809999999999985E10	-1.50752302314787645E2
3.33819999999999961E10	-1.50734373937691157E2
3.33830000000000027E10	-1.50716440819526021E2
3.33840000000000003E10	-1.50698502957566771E2
3.33850000000000069E10	-1.50680560349085546E2
3.33860000000000046E10	-1.50662612991352285E2
3.33870000000000022E10	-1.50644660881634596E2
3.33879999999999999E10	-1.50626704017197488E2
3.33889999999999976E10	-1.50608742395303974E2
3.33899999999999997E10	-1.50590776013214311E2
3.33909999999999973E10	-1.50572804868186605E2
3.33919999999999950E10	-1.50554828957476827E2
3.33930000000000016E10	-1.50536848278338109E2
3.33939999999999992E10	-1.50518862828021471E2
3.33949999999999969E10	-1.50500872603775693E2
3.33959999999999990E10	-1.50482877602846798E2
3.33969999999999967E10	-1.50464877822478704E2
3.33980000000000032E10	-1.50446873259913105E2
3.33990000000000009E10	-1.50428863912388899E2
3.33999999999999986E10	-1.50410849777142741E2
3.34009999999999962E10	-1.50392830851409132E2
3.34020000000000028E10	-1.50374807132419841E2
3.34030000000000049E10	-1.50356778617404485E2
3.34040000000000026E10	-1.50338745303590260E2
3.34050000000000002E10	-1.50320707188201785E2
3.34059999999999979E10	-1.50302664268461372E2
3.34069999999999956E10	-1.50284616541589178E2
3.34080000000000021E10	-1.50266564004802383E2
3.34090000000000042E10	-1.50248506655316216E2
3.34100000000000019E10	-1.50230444490343551E2
3.34109999999999996E10	-1.50212377507094352E2
3.34119999999999973E10	-1.50194305702776676E2
3.34129999999999949E10	-1.50176229074596002E2
3.34140000000000015E10	-1.50158147619755011E2
3.34149999999999991E10	-1.50140061335454544E2
3.34159999999999968E10	-1.50121970218892686E2
3.34169999999999945E10	-1.50103874267265058E2
3.34180000000000010E10	-1.50085773477765039E2
3.34189999999999987E10	-1.50067667847583452E2
3.34200000000000008E10	-1.50049557373908504E2
3.34209999999999985E10	-1.50031442053926245E2
3.34219999999999962E10	-1.50013321884820217E2
3.34230000000000027E10	-1.49995196863771274E2
3.34240000000000004E10	-1.49977066987958207E2
3.34249999999999980E10	-1.49958932254556987E2
3.34260000000000002E10	-1.49940792660741384E2
3.34269999999999978E10	-1.49922648203682440E2
3.34280000000000044E10	-1.49904498880549020E2
3.34290000000000020E10	-1.49886344688507278E2
3.34299999999999997E10	-1.49868185624721062E2
3.34309999999999974E10	-1.49850021686351709E2
3.34320000000000039E10	-1.49831852870558002E2
3.34330000000000060E10	-1.49813679174496261E2
3.34340000000000037E10	-1.49795500595320474E2
3.34350000000000014E10	-1.49777317130181808E2
3.34359999999999991E10	-1.49759128776229278E2
3.34369999999999967E10	-1.49740935530609476E2
3.34380000000000033E10	-1.49722737390465999E2
3.34390000000000009E10	-1.49704534352940355E2
3.34399999999999986E10	-1.49686326415171500E2
3.34409999999999963E10	-1.49668113574295725E2
3.34419999999999940E10	-1.49649895827446966E2
3.34429999999999961E10	-1.49631673171756718E2
3.34440000000000026E10	-1.49613445604353679E2
3.34450000000000003E10	-1.49595213122364279E2
3.34459999999999980E10	-1.49576975722912331E2
3.34469999999999956E10	-1.49558733403119071E2
3.34480000000000022E10	-1.49540486160103447E2
3.34489999999999998E10	-1.49522233990981546E2
3.34500000000000020E10	-1.49503976892867163E2
3.34509999999999996E10	-1.49485714862871588E2
3.34519999999999973E10	-1.49467447898103289E2
3.34530000000000038E10	-1.49449175995668360E2
3.34540000000000015E10	-1.49430899152670627E2
3.34549999999999992E10	-1.49412617366210809E2
3.34560000000000013E10	-1.49394330633387584E2
3.34569999999999990E10	-1.49376038951296830E2
3.34580000000000055E10	-1.49357742317031805E2
3.34590000000000032E10	-1.49339440727683370E2
3.34600000000000009E10	-1.49321134180339876E2
3.34609999999999985E10	-1.49302822672086899E2
3.34620000000000051E10	-1.49284506200007461E2
3.34630000000000027E10	-1.49266184761182386E2
3.34640000000000004E10	-1.49247858352689255E2
3.34649999999999981E10	-1.49229526971603788E2
3.34659999999999958E10	-1.49211190614998701E2
3.34669999999999979E10	-1.49192849279944051E2
3.34680000000000044E10	-1.49174502963507694E2
3.34690000000000021E10	-1.49156151662754666E2
3.34699999999999998E10	-1.49137795374747273E2
3.34709999999999974E10	-1.49119434096545489E2
3.34719999999999951E10	-1.49101067825206668E2
3.34729999999999972E10	-1.49082696557785299E2
3.34740000000000038E10	-1.49064320291333474E2
3.34750000000000014E10	-1.49045939022900842E2
3.34759999999999991E10	-1.49027552749534009E2
3.34769999999999968E10	-1.49009161468277296E2
3.34780000000000033E10	-1.48990765176172379E2
3.34790000000000010E10	-1.48972363870258162E2
3.34800000000000031E10	-1.48953957547570925E2
3.34810000000000008E10	-1.48935546205144753E2
3.34819999999999984E10	-1.48917129840010376E2
3.34830000000000050E10	-1.48898708449196460E2
3.34840000000000027E10	-1.48880282029728894E2
3.34850000000000003E10	-1.48861850578630728E2
3.34860000000000024E10	-1.48843414092922610E2
3.34870000000000001E10	-1.48824972569622571E2
3.34879999999999978E10	-1.48806526005745665E2
3.34889999999999954E10	-1.48788074398304726E2
3.34899999999999931E10	-1.48769617744309590E2
3.34909999999999997E10	-1.48751156040767585E2
3.34919999999999973E10	-1.48732689284683262E2
3.34930000000000039E10	-1.48714217473058885E2
3.34940000000000015E10	-1.48695740602893478E2
3.34949999999999992E10	-1.48677258671183843E2
3.34959999999999969E10	-1.48658771674924006E2
3.34969999999999990E10	-1.48640279611104975E2
3.34980000000000055E10	-1.48621782476715691E2
3.34990000000000032E10	-1.48603280268741944E2
3.35000000000000009E10	-1.48584772984166902E2
3.35009999999999986E10	-1.48566260619971335E2
3.35019999999999962E10	-1.48547743173132796E2
3.35029999999999983E10	-1.48529220640626636E2
3.35040000000000049E10	-1.48510693019425455E2
3.35050000000000026E10	-1.48492160306498766E2
3.35060000000000002E10	-1.48473622498813662E2
3.35069999999999979E10	-1.48455079593334638E2
3.35080000000000044E10	-1.48436531587023191E2
3.35090000000000021E10	-1.48417978476838308E2
3.35100000000000042E10	-1.48399420259736181E2
3.35110000000000019E10	-1.48380856932670246E2
3.35119999999999996E10	-1.48362288492591232E2
3.35129999999999972E10	-1.48343714936447335E2
3.35139999999999949E10	-1.48325136261183621E2
3.35150000000000015E10	-1.48306552463742713E2
3.35159999999999991E10	-1.48287963541064594E2
3.35169999999999968E10	-1.48269369490086023E2
3.35179999999999989E10	-1.48250770307741564E2
3.35189999999999966E10	-1.48232165990962872E2
3.35199999999999942E10	-1.48213556536678426E2
3.35210000000000008E10	-1.48194941941814617E2
3.35219999999999985E10	-1.48176322203294664E2
3.35230000000000050E10	-1.48157697318039006E2
3.35240000000000027E10	-1.48139067282965486E2
3.35250000000000004E10	-1.48120432094989352E2
3.35259999999999980E10	-1.48101791751022449E2
3.35270000000000001E10	-1.48083146247974562E2
3.35280000000000067E10	-1.48064495582752231E2
3.35290000000000044E10	-1.48045839752259356E2
3.35300000000000020E10	-1.48027178753397060E2
3.35309999999999997E10	-1.48008512583063867E2
3.35319999999999974E10	-1.47989841238155018E2
3.35329999999999995E10	-1.47971164715563464E2
3.35340000000000060E10	-1.47952483012179070E2
3.35350000000000037E10	-1.47933796124888972E2
3.35360000000000014E10	-1.47915104050577528E2
3.35369999999999990E10	-1.47896406786126366E2
3.35379999999999967E10	-1.47877704328413984E2
3.35390000000000033E10	-1.47858996674316390E2
3.35400000000000009E10	-1.47840283820706775E2
3.35409999999999986E10	-1.47821565764455132E2
3.35419999999999963E10	-1.47802842502429055E2
3.35429999999999984E10	-1.47784114031493252E2
3.35439999999999960E10	-1.47765380348509257E2
3.35450000000000026E10	-1.47746641450336158E2
3.35460000000000003E10	-1.47727897333830116E2
3.35469999999999979E10	-1.47709147995844026E2
3.35480000000000000E10	-1.47690393433228540E2
3.35489999999999977E10	-1.47671633642831357E2
3.35499999999999954E10	-1.47652868621496802E2
3.35510000000000019E10	-1.47634098366066935E2
3.35519999999999996E10	-1.47615322873380816E2
3.35530000000000062E10	-1.47596542140274289E2
3.35540000000000038E10	-1.47577756163580687E2
3.35550000000000015E10	-1.47558964940130610E2
3.35559999999999992E10	-1.47540168466751198E2
3.35570000000000013E10	-1.47521366740267346E2
3.35580000000000078E10	-1.47502559757500551E2
3.35590000000000055E10	-1.47483747515269803E2
3.35600000000000032E10	-1.47464930010391182E2
3.35610000000000008E10	-1.47446107239677482E2
3.35619999999999985E10	-1.47427279199938965E2
3.35630000000000006E10	-1.47408445887983008E2
3.35639999999999983E10	-1.47389607300613901E2
3.35649999999999959E10	-1.47370763434633045E2
3.35659999999999936E10	-1.47351914286839092E2
3.35669999999999913E10	-1.47333059854027559E2
3.35679999999999978E10	-1.47314200132991258E2
3.35690000000000044E10	-1.47295335120520043E2
3.35700000000000021E10	-1.47276464813400620E2
3.35709999999999997E10	-1.47257589208416984E2
3.35719999999999974E10	-1.47238708302350285E2
3.35729999999999995E10	-1.47219822091978303E2
3.35739999999999972E10	-1.47200930574076438E2
3.35750000000000037E10	-1.47182033745416829E2
3.35760000000000014E10	-1.47163131602768571E2
3.35769999999999991E10	-1.47144224142898139E2
3.35780000000000012E10	-1.47125311362568856E2
3.35789999999999988E10	-1.47106393258540891E2
3.35799999999999965E10	-1.47087469827571860E2
3.35810000000000031E10	-1.47068541066416336E2
3.35820000000000007E10	-1.47049606971825564E2
3.35830000000000073E10	-1.47030667540548121E2
3.35840000000000050E10	-1.47011722769329678E2
3.35850000000000026E10	-1.46992772654912573E2
3.35860000000000003E10	-1.46973817194036549E2
3.35870000000000024E10	-1.46954856383438281E2
3.35880000000000001E10	-1.46935890219851095E2
3.35889999999999977E10	-1.46916918700005827E2
3.35899999999999954E10	-1.46897941820630007E2
3.35909999999999931E10	-1.46878959578448276E2
3.35919999999999996E10	-1.46859971970182057E2
3.35930000000000017E10	-1.46840978992550308E2
3.35939999999999994E10	-1.46821980642268302E2
3.35949999999999971E10	-1.46802976916048689E2
3.35959999999999948E10	-1.46783967810601124E2
3.35969999999999924E10	-1.46764953322631930E2
3.35979999999999990E10	-1.46745933448844701E2
3.35990000000000055E10	-1.46726908185939964E2
3.36000000000000032E10	-1.46707877530615027E2
3.36010000000000009E10	-1.46688841479564358E2
3.36019999999999985E10	-1.46669800029479380E2
3.36030000000000006E10	-1.46650753177048143E2
3.36039999999999983E10	-1.46631700918955987E2
3.36050000000000049E10	-1.46612643251885344E2
3.36060000000000025E10	-1.46593580172515026E2
3.36070000000000002E10	-1.46574511677521313E2
3.36080000000000023E10	-1.46555437763577201E2
3.36090000000000000E10	-1.46536358427352442E2
3.36099999999999977E10	-1.46517273665514081E2
3.36110000000000042E10	-1.46498183474725940E2
3.36120000000000019E10	-1.46479087851648626E2
3.36129999999999995E10	-1.46459986792939878E2
3.36139999999999972E10	-1.46440880295254106E2
3.36149999999999949E10	-1.46421768355242676E2
3.36160000000000014E10	-1.46402650969554204E2
3.36169999999999991E10	-1.46383528134833751E2
3.36180000000000012E10	-1.46364399847723403E2
3.36189999999999989E10	-1.46345266104862515E2
3.36199999999999966E10	-1.46326126902886577E2
3.36209999999999942E10	-1.46306982238428751E2
3.36220000000000008E10	-1.46287832108118598E2
3.36230000000000029E10	-1.46268676508582640E2
3.36240000000000006E10	-1.46249515436444333E2
3.36249999999999982E10	-1.46230348888324158E2
3.36259999999999959E10	-1.46211176860839065E2
3.36269999999999936E10	-1.46191999350603119E2
3.36280000000000001E10	-1.46172816354227386E2
3.36290000000000067E10	-1.46153627868319402E2
3.36300000000000043E10	-1.46134433889483839E2
3.36310000000000020E10	-1.46115234414322259E2
3.36319999999999997E10	-1.46096029439432806E2
3.36330000000000018E10	-1.46076818961410559E2
3.36339999999999995E10	-1.46057602976847711E2
3.36350000000000060E10	-1.46038381482332746E2
3.36360000000000037E10	-1.46019154474451329E2
3.36370000000000013E10	-1.45999921949786171E2
3.36379999999999990E10	-1.45980683904916231E2
3.36389999999999967E10	-1.45961440336417581E2
3.36399999999999988E10	-1.45942191240863273E2
3.36409999999999965E10	-1.45922936614822829E2
3.36419999999999941E10	-1.45903676454862774E2
3.36430000000000007E10	-1.45884410757546390E2
3.36439999999999984E10	-1.45865139519433784E2
3.36449999999999960E10	-1.45845862737081733E2
3.36460000000000026E10	-1.45826580407043926E2
3.36470000000000002E10	-1.45807292525870791E2
3.36480000000000024E10	-1.45787999090109510E2
3.36490000000000000E10	-1.45768700096304071E2
3.36499999999999977E10	-1.45749395540995241E2
3.36509999999999954E10	-1.45730085420720457E2
3.36520000000000019E10	-1.45710769732014178E2
3.36530000000000040E10	-1.45691448471407203E2
3.36540000000000017E10	-1.45672121635427398E2
3.36549999999999994E10	-1.45652789220599410E2
3.36559999999999970E10	-1.45633451223444266E2
3.36569999999999947E10	-1.45614107640480173E2
3.36580000000000013E10	-1.45594758468221874E2
3.36590000000000078E10	-1.45575403703180739E2
3.36600000000000055E10	-1.45556043341865093E2
3.36610000000000031E10	-1.45536677380779933E2
3.36620000000000008E10	-1.45517305816426634E2
3.36629999999999985E10	-1.45497928645303842E2
3.36640000000000006E10	-1.45478545863906605E2
3.36649999999999983E10	-1.45459157468726596E2
3.36659999999999959E10	-1.45439763456252336E2
3.36669999999999936E10	-1.45420363822969168E2
3.36680000000000001E10	-1.45400958565358795E2
3.36689999999999978E10	-1.45381547679899970E2
3.36699999999999999E10	-1.45362131163067732E2
3.36709999999999976E10	-1.45342709011334192E2
3.36719999999999953E10	-1.45323281221167977E2
3.36730000000000018E10	-1.45303847789034291E2
3.36739999999999995E10	-1.45284408711395141E2
3.36749999999999972E10	-1.45264963984709294E2
3.36760000000000037E10	-1.45245513605431809E2
3.36770000000000014E10	-1.45226057570014810E2
3.36780000000000035E10	-1.45206595874906941E2
3.36790000000000012E10	-1.45187128516553288E2
3.36799999999999988E10	-1.45167655491395808E2
3.36809999999999965E10	-1.45148176795873285E2
3.36820000000000030E10	-1.45128692426420436E2
3.36830000000000052E10	-1.45109202379469382E2
3.36840000000000028E10	-1.45089706651448536E2
3.36850000000000005E10	-1.45070205238782823E2
3.36859999999999982E10	-1.45050698137893996E2
3.36869999999999958E10	-1.45031185345200364E2
3.36880000000000024E10	-1.45011666857116750E2
3.36890000000000001E10	-1.44992142670054669E2
3.36899999999999977E10	-1.44972612780422416E2
3.36909999999999954E10	-1.44953077184624468E2
3.36919999999999931E10	-1.44933535879062125E2
3.36929999999999996E10	-1.44913988860133514E2
3.36940000000000017E10	-1.44894436124232717E2
3.36949999999999994E10	-1.44874877667750979E2
3.36959999999999971E10	-1.44855313487076076E2
3.36969999999999947E10	-1.44835743578591924E2
3.36980000000000013E10	-1.44816167938679397E2
3.36989999999999990E10	-1.44796586563715879E2
3.37000000000000011E10	-1.44776999450075117E2
3.37009999999999987E10	-1.44757406594127547E2
3.37019999999999964E10	-1.44737807992240364E2
3.37030000000000030E10	-1.44718203640776766E2
